user,exercise,reps,sets
User_7000,Bicep Curls,15,4
User_7000,Lunges,13,2
User_7000,Deadlifts,5,2
User_7000,Squats,7,5
User_7000,Deadlifts,8,3
User_7001,Push-Ups,10,2
User_7001,Tricep Dips,7,4
User_7001,Squats,15,3
User_7001,Deadlifts,6,5
User_7001,Bench Press,14,4
User_7002,Squats,11,3
User_7002,Squats,12,2
User_7002,Push-Ups,5,2
User_7002,Leg Press,15,5
User_7002,Lunges,13,4
User_7003,Deadlifts,9,3
User_7003,Squats,6,4
User_7003,Bench Press,9,2
User_7003,Bench Press,9,2
User_7003,Lunges,6,2
User_7004,Bicep Curls,7,4
User_7004,Tricep Dips,10,3
User_7004,Tricep Dips,10,5
User_7004,Bicep Curls,12,4
User_7004,Plank,12,5
User_7005,Leg Press,12,2
User_7005,Deadlifts,6,5
User_7005,Leg Press,12,4
User_7005,Push-Ups,12,4
User_7005,Tricep Dips,11,4
User_7006,Tricep Dips,13,4
User_7006,Tricep Dips,6,4
User_7006,Squats,15,4
User_7006,Plank,9,4
User_7006,Plank,13,3
User_7007,Bench Press,13,5
User_7007,Plank,7,2
User_7007,Push-Ups,8,5
User_7007,Leg Press,11,3
User_7007,Bicep Curls,13,5
User_7008,Bicep Curls,11,3
User_7008,Bench Press,15,5
User_7008,Squats,5,2
User_7008,Plank,15,4
User_7008,Tricep Dips,14,3
User_7009,Lunges,12,3
User_7009,Shoulder Press,6,2
User_7009,Squats,11,5
User_7009,Push-Ups,9,3
User_7009,Push-Ups,6,4
User_7010,Lunges,7,3
User_7010,Push-Ups,11,5
User_7010,Shoulder Press,15,4
User_7010,Tricep Dips,10,2
User_7010,Shoulder Press,11,2
User_7011,Tricep Dips,10,2
User_7011,Bicep Curls,10,5
User_7011,Plank,13,4
User_7011,Leg Press,10,2
User_7011,Lunges,13,5
User_7012,Bench Press,15,2
User_7012,Tricep Dips,12,5
User_7012,Lunges,13,4
User_7012,Shoulder Press,11,2
User_7012,Deadlifts,11,2
User_7013,Squats,9,4
User_7013,Bench Press,5,5
User_7013,Deadlifts,10,2
User_7013,Plank,9,4
User_7013,Leg Press,7,5
User_7014,Lunges,11,4
User_7014,Bicep Curls,12,4
User_7014,Bicep Curls,5,4
User_7014,Bench Press,5,5
User_7014,Push-Ups,8,4
User_7015,Deadlifts,5,5
User_7015,Shoulder Press,11,4
User_7015,Bench Press,15,4
User_7015,Bench Press,15,5
User_7015,Shoulder Press,12,4
User_7016,Leg Press,5,5
User_7016,Push-Ups,12,2
User_7016,Deadlifts,9,3
User_7016,Deadlifts,14,3
User_7016,Leg Press,12,3
User_7017,Bicep Curls,10,5
User_7017,Bench Press,12,4
User_7017,Deadlifts,15,3
User_7017,Bicep Curls,9,5
User_7017,Push-Ups,9,2
User_7018,Lunges,5,4
User_7018,Push-Ups,14,4
User_7018,Shoulder Press,13,3
User_7018,Shoulder Press,12,2
User_7018,Plank,5,5
User_7019,Shoulder Press,14,2
User_7019,Squats,9,5
User_7019,Leg Press,11,2
User_7019,Push-Ups,6,4
User_7019,Bench Press,9,5
User_7020,Shoulder Press,8,5
User_7020,Push-Ups,9,3
User_7020,Bench Press,11,5
User_7020,Squats,11,5
User_7020,Push-Ups,14,4
User_7021,Push-Ups,9,4
User_7021,Plank,8,2
User_7021,Shoulder Press,8,3
User_7021,Lunges,12,3
User_7021,Tricep Dips,9,4
User_7022,Push-Ups,12,4
User_7022,Shoulder Press,10,2
User_7022,Shoulder Press,13,5
User_7022,Bench Press,10,5
User_7022,Push-Ups,11,4
User_7023,Bicep Curls,15,3
User_7023,Squats,8,3
User_7023,Tricep Dips,5,5
User_7023,Lunges,15,5
User_7023,Leg Press,8,5
User_7024,Shoulder Press,7,4
User_7024,Plank,15,3
User_7024,Tricep Dips,12,3
User_7024,Push-Ups,15,5
User_7024,Bicep Curls,9,5
User_7025,Leg Press,12,2
User_7025,Squats,11,5
User_7025,Lunges,13,4
User_7025,Shoulder Press,11,2
User_7025,Lunges,15,3
User_7026,Squats,6,3
User_7026,Leg Press,15,3
User_7026,Bicep Curls,5,2
User_7026,Tricep Dips,13,3
User_7026,Lunges,10,5
User_7027,Bench Press,13,3
User_7027,Bench Press,6,2
User_7027,Bicep Curls,9,4
User_7027,Tricep Dips,13,4
User_7027,Push-Ups,15,3
User_7028,Plank,10,4
User_7028,Push-Ups,11,5
User_7028,Leg Press,12,2
User_7028,Leg Press,7,5
User_7028,Plank,5,5
User_7029,Tricep Dips,5,2
User_7029,Deadlifts,13,5
User_7029,Bench Press,5,2
User_7029,Push-Ups,14,3
User_7029,Lunges,13,5
User_7030,Push-Ups,7,5
User_7030,Bicep Curls,11,5
User_7030,Leg Press,7,4
User_7030,Bicep Curls,14,2
User_7030,Squats,11,4
User_7031,Push-Ups,5,5
User_7031,Tricep Dips,11,4
User_7031,Deadlifts,9,5
User_7031,Tricep Dips,6,3
User_7031,Shoulder Press,14,5
User_7032,Push-Ups,14,5
User_7032,Shoulder Press,5,5
User_7032,Bench Press,8,5
User_7032,Bench Press,8,2
User_7032,Tricep Dips,11,5
User_7033,Deadlifts,10,5
User_7033,Deadlifts,5,5
User_7033,Leg Press,8,3
User_7033,Bench Press,5,4
User_7033,Tricep Dips,8,5
User_7034,Plank,8,2
User_7034,Plank,9,3
User_7034,Deadlifts,9,4
User_7034,Lunges,15,3
User_7034,Deadlifts,5,3
User_7035,Bicep Curls,11,2
User_7035,Tricep Dips,8,3
User_7035,Plank,11,4
User_7035,Tricep Dips,12,4
User_7035,Deadlifts,5,3
User_7036,Shoulder Press,9,3
User_7036,Push-Ups,11,3
User_7036,Lunges,7,5
User_7036,Bench Press,11,5
User_7036,Plank,5,4
User_7037,Plank,10,5
User_7037,Tricep Dips,15,5
User_7037,Bicep Curls,6,4
User_7037,Shoulder Press,14,3
User_7037,Tricep Dips,15,5
User_7038,Bench Press,15,4
User_7038,Plank,7,2
User_7038,Plank,8,2
User_7038,Push-Ups,14,5
User_7038,Lunges,10,5
User_7039,Leg Press,7,2
User_7039,Push-Ups,9,3
User_7039,Plank,14,3
User_7039,Plank,7,5
User_7039,Shoulder Press,6,5
User_7040,Shoulder Press,15,2
User_7040,Bicep Curls,15,3
User_7040,Leg Press,8,2
User_7040,Shoulder Press,10,2
User_7040,Deadlifts,14,3
User_7041,Plank,10,2
User_7041,Bench Press,5,2
User_7041,Bench Press,8,2
User_7041,Deadlifts,11,2
User_7041,Deadlifts,9,4
User_7042,Bicep Curls,6,3
User_7042,Leg Press,5,5
User_7042,Lunges,5,3
User_7042,Deadlifts,8,4
User_7042,Lunges,8,3
User_7043,Deadlifts,11,2
User_7043,Tricep Dips,15,5
User_7043,Plank,6,5
User_7043,Squats,11,5
User_7043,Shoulder Press,7,2
User_7044,Tricep Dips,6,2
User_7044,Tricep Dips,7,5
User_7044,Leg Press,9,2
User_7044,Bicep Curls,6,5
User_7044,Deadlifts,11,3
User_7045,Tricep Dips,6,4
User_7045,Squats,7,5
User_7045,Bicep Curls,15,5
User_7045,Push-Ups,12,3
User_7045,Shoulder Press,15,4
User_7046,Lunges,9,3
User_7046,Plank,8,3
User_7046,Lunges,8,5
User_7046,Leg Press,6,3
User_7046,Lunges,11,3
User_7047,Bench Press,7,3
User_7047,Bench Press,10,5
User_7047,Push-Ups,9,3
User_7047,Plank,15,5
User_7047,Shoulder Press,14,5
User_7048,Bench Press,15,3
User_7048,Plank,15,2
User_7048,Lunges,6,4
User_7048,Tricep Dips,10,4
User_7048,Tricep Dips,5,2
User_7049,Bicep Curls,11,2
User_7049,Leg Press,5,3
User_7049,Tricep Dips,11,2
User_7049,Squats,15,5
User_7049,Lunges,10,4
User_7050,Leg Press,6,4
User_7050,Tricep Dips,6,2
User_7050,Bicep Curls,6,4
User_7050,Tricep Dips,6,3
User_7050,Push-Ups,6,5
User_7051,Lunges,11,2
User_7051,Lunges,9,4
User_7051,Bench Press,12,5
User_7051,Squats,12,5
User_7051,Tricep Dips,15,5
User_7052,Bench Press,5,2
User_7052,Push-Ups,13,3
User_7052,Plank,7,4
User_7052,Bench Press,5,3
User_7052,Leg Press,12,4
User_7053,Shoulder Press,8,2
User_7053,Bicep Curls,15,5
User_7053,Leg Press,9,3
User_7053,Bicep Curls,6,5
User_7053,Push-Ups,5,3
User_7054,Plank,15,4
User_7054,Push-Ups,5,3
User_7054,Plank,11,5
User_7054,Deadlifts,5,4
User_7054,Plank,8,4
User_7055,Bicep Curls,6,4
User_7055,Push-Ups,5,4
User_7055,Leg Press,5,2
User_7055,Bench Press,12,3
User_7055,Squats,11,4
User_7056,Shoulder Press,12,2
User_7056,Tricep Dips,7,2
User_7056,Plank,11,5
User_7056,Tricep Dips,15,2
User_7056,Shoulder Press,13,5
User_7057,Bench Press,6,5
User_7057,Push-Ups,13,4
User_7057,Push-Ups,8,4
User_7057,Leg Press,6,5
User_7057,Bicep Curls,14,5
User_7058,Push-Ups,11,3
User_7058,Squats,10,5
User_7058,Tricep Dips,8,3
User_7058,Bench Press,6,4
User_7058,Lunges,13,3
User_7059,Shoulder Press,10,5
User_7059,Bicep Curls,13,2
User_7059,Leg Press,9,4
User_7059,Push-Ups,11,5
User_7059,Tricep Dips,5,3
User_7060,Shoulder Press,13,3
User_7060,Shoulder Press,9,2
User_7060,Plank,6,4
User_7060,Plank,15,2
User_7060,Deadlifts,12,2
User_7061,Push-Ups,11,2
User_7061,Bench Press,14,2
User_7061,Bench Press,14,2
User_7061,Squats,8,2
User_7061,Tricep Dips,10,4
User_7062,Bench Press,14,4
User_7062,Deadlifts,14,2
User_7062,Plank,6,4
User_7062,Tricep Dips,9,4
User_7062,Bicep Curls,6,2
User_7063,Lunges,8,5
User_7063,Deadlifts,5,3
User_7063,Plank,14,5
User_7063,Bench Press,7,3
User_7063,Bench Press,15,3
User_7064,Leg Press,13,2
User_7064,Leg Press,14,2
User_7064,Deadlifts,11,4
User_7064,Tricep Dips,7,2
User_7064,Deadlifts,7,2
User_7065,Shoulder Press,9,4
User_7065,Squats,7,4
User_7065,Push-Ups,15,4
User_7065,Squats,12,2
User_7065,Tricep Dips,12,5
User_7066,Bench Press,5,4
User_7066,Bench Press,12,2
User_7066,Squats,7,2
User_7066,Leg Press,13,4
User_7066,Plank,9,2
User_7067,Push-Ups,13,4
User_7067,Bench Press,12,5
User_7067,Leg Press,10,2
User_7067,Shoulder Press,15,2
User_7067,Push-Ups,15,5
User_7068,Tricep Dips,8,5
User_7068,Push-Ups,6,3
User_7068,Squats,9,2
User_7068,Squats,13,4
User_7068,Squats,11,3
User_7069,Leg Press,5,4
User_7069,Deadlifts,8,4
User_7069,Lunges,13,3
User_7069,Plank,6,3
User_7069,Plank,6,5
User_7070,Bench Press,11,3
User_7070,Lunges,8,2
User_7070,Shoulder Press,8,3
User_7070,Leg Press,7,3
User_7070,Push-Ups,14,4
User_7071,Push-Ups,10,3
User_7071,Bicep Curls,12,5
User_7071,Tricep Dips,15,2
User_7071,Tricep Dips,5,4
User_7071,Leg Press,15,5
User_7072,Push-Ups,12,5
User_7072,Bicep Curls,11,4
User_7072,Squats,10,2
User_7072,Push-Ups,11,5
User_7072,Leg Press,13,3
User_7073,Tricep Dips,11,3
User_7073,Tricep Dips,7,5
User_7073,Leg Press,7,4
User_7073,Lunges,7,4
User_7073,Squats,11,3
User_7074,Lunges,7,5
User_7074,Push-Ups,13,3
User_7074,Deadlifts,15,5
User_7074,Shoulder Press,11,3
User_7074,Push-Ups,14,2
User_7075,Plank,11,5
User_7075,Leg Press,6,3
User_7075,Leg Press,8,2
User_7075,Shoulder Press,5,4
User_7075,Push-Ups,10,4
User_7076,Shoulder Press,12,4
User_7076,Leg Press,11,5
User_7076,Lunges,7,3
User_7076,Lunges,9,3
User_7076,Squats,6,5
User_7077,Deadlifts,12,4
User_7077,Shoulder Press,5,4
User_7077,Bench Press,12,5
User_7077,Squats,6,2
User_7077,Shoulder Press,15,5
User_7078,Push-Ups,6,3
User_7078,Plank,13,4
User_7078,Deadlifts,5,3
User_7078,Lunges,5,2
User_7078,Tricep Dips,6,2
User_7079,Plank,9,4
User_7079,Bench Press,14,3
User_7079,Bicep Curls,14,3
User_7079,Shoulder Press,15,5
User_7079,Bench Press,10,3
User_7080,Push-Ups,12,4
User_7080,Leg Press,13,4
User_7080,Push-Ups,6,2
User_7080,Shoulder Press,10,3
User_7080,Leg Press,13,2
User_7081,Squats,6,3
User_7081,Push-Ups,14,5
User_7081,Bench Press,12,2
User_7081,Leg Press,13,3
User_7081,Bench Press,12,2
User_7082,Shoulder Press,10,5
User_7082,Shoulder Press,11,5
User_7082,Plank,7,5
User_7082,Deadlifts,7,3
User_7082,Tricep Dips,15,4
User_7083,Plank,9,5
User_7083,Shoulder Press,6,5
User_7083,Leg Press,5,5
User_7083,Push-Ups,8,5
User_7083,Shoulder Press,5,2
User_7084,Bicep Curls,15,4
User_7084,Lunges,8,2
User_7084,Push-Ups,5,4
User_7084,Deadlifts,7,4
User_7084,Leg Press,6,2
User_7085,Squats,10,3
User_7085,Leg Press,12,5
User_7085,Shoulder Press,9,2
User_7085,Bicep Curls,10,3
User_7085,Leg Press,12,5
User_7086,Push-Ups,5,4
User_7086,Bicep Curls,9,3
User_7086,Bicep Curls,14,3
User_7086,Bench Press,11,4
User_7086,Plank,11,2
User_7087,Push-Ups,5,2
User_7087,Bicep Curls,11,4
User_7087,Lunges,7,3
User_7087,Deadlifts,15,2
User_7087,Squats,6,5
User_7088,Tricep Dips,9,4
User_7088,Tricep Dips,6,5
User_7088,Squats,15,5
User_7088,Deadlifts,7,4
User_7088,Tricep Dips,10,3
User_7089,Squats,10,4
User_7089,Squats,10,4
User_7089,Bicep Curls,13,4
User_7089,Bench Press,5,4
User_7089,Plank,6,3
User_7090,Lunges,12,4
User_7090,Bicep Curls,15,2
User_7090,Push-Ups,6,2
User_7090,Plank,13,4
User_7090,Leg Press,13,4
User_7091,Shoulder Press,12,4
User_7091,Push-Ups,11,5
User_7091,Deadlifts,14,2
User_7091,Bench Press,9,4
User_7091,Tricep Dips,15,4
User_7092,Shoulder Press,8,2
User_7092,Leg Press,13,2
User_7092,Shoulder Press,6,3
User_7092,Push-Ups,12,5
User_7092,Shoulder Press,12,4
User_7093,Plank,9,4
User_7093,Leg Press,14,4
User_7093,Bicep Curls,13,2
User_7093,Lunges,13,3
User_7093,Push-Ups,9,2
User_7094,Leg Press,11,5
User_7094,Leg Press,14,4
User_7094,Leg Press,14,3
User_7094,Squats,9,5
User_7094,Shoulder Press,7,2
User_7095,Plank,14,2
User_7095,Lunges,10,5
User_7095,Shoulder Press,8,5
User_7095,Deadlifts,14,3
User_7095,Deadlifts,10,4
User_7096,Deadlifts,15,5
User_7096,Bicep Curls,7,2
User_7096,Shoulder Press,13,3
User_7096,Shoulder Press,7,3
User_7096,Bench Press,7,2
User_7097,Plank,11,5
User_7097,Leg Press,11,5
User_7097,Bicep Curls,9,5
User_7097,Shoulder Press,6,2
User_7097,Bench Press,7,5
User_7098,Shoulder Press,10,4
User_7098,Leg Press,14,3
User_7098,Bicep Curls,10,3
User_7098,Bicep Curls,9,4
User_7098,Push-Ups,13,4
User_7099,Leg Press,15,3
User_7099,Plank,5,3
User_7099,Leg Press,10,4
User_7099,Bench Press,9,4
User_7099,Lunges,7,2
User_7100,Squats,13,4
User_7100,Bicep Curls,14,5
User_7100,Plank,11,3
User_7100,Squats,6,5
User_7100,Plank,6,5
User_7101,Tricep Dips,7,4
User_7101,Lunges,12,5
User_7101,Bench Press,14,4
User_7101,Tricep Dips,10,2
User_7101,Tricep Dips,12,3
User_7102,Deadlifts,9,4
User_7102,Bench Press,7,5
User_7102,Lunges,10,4
User_7102,Bench Press,15,5
User_7102,Bench Press,13,4
User_7103,Lunges,13,4
User_7103,Bicep Curls,14,4
User_7103,Lunges,15,2
User_7103,Shoulder Press,11,5
User_7103,Deadlifts,5,3
User_7104,Bench Press,10,3
User_7104,Plank,15,4
User_7104,Shoulder Press,9,4
User_7104,Deadlifts,9,4
User_7104,Squats,11,5
User_7105,Bicep Curls,9,5
User_7105,Shoulder Press,13,3
User_7105,Bicep Curls,7,3
User_7105,Shoulder Press,8,2
User_7105,Push-Ups,5,2
User_7106,Tricep Dips,14,3
User_7106,Tricep Dips,12,4
User_7106,Push-Ups,12,4
User_7106,Lunges,5,5
User_7106,Lunges,13,3
User_7107,Shoulder Press,5,2
User_7107,Deadlifts,15,4
User_7107,Bicep Curls,7,2
User_7107,Shoulder Press,9,2
User_7107,Bicep Curls,14,2
User_7108,Bench Press,10,2
User_7108,Push-Ups,11,2
User_7108,Squats,14,3
User_7108,Leg Press,7,5
User_7108,Bicep Curls,7,4
User_7109,Squats,10,5
User_7109,Bench Press,12,3
User_7109,Bench Press,5,4
User_7109,Lunges,6,5
User_7109,Shoulder Press,6,4
User_7110,Shoulder Press,14,4
User_7110,Deadlifts,11,4
User_7110,Push-Ups,9,4
User_7110,Squats,10,5
User_7110,Tricep Dips,13,3
User_7111,Leg Press,11,5
User_7111,Deadlifts,12,5
User_7111,Lunges,10,3
User_7111,Bench Press,8,5
User_7111,Bench Press,12,2
User_7112,Deadlifts,10,2
User_7112,Lunges,6,5
User_7112,Lunges,11,2
User_7112,Squats,13,2
User_7112,Deadlifts,6,2
User_7113,Bicep Curls,12,5
User_7113,Push-Ups,11,4
User_7113,Tricep Dips,15,2
User_7113,Bench Press,10,5
User_7113,Lunges,10,3
User_7114,Bicep Curls,15,2
User_7114,Lunges,14,3
User_7114,Tricep Dips,11,4
User_7114,Bicep Curls,15,2
User_7114,Tricep Dips,12,4
User_7115,Plank,10,2
User_7115,Leg Press,7,2
User_7115,Squats,7,5
User_7115,Shoulder Press,12,3
User_7115,Squats,10,3
User_7116,Plank,15,5
User_7116,Leg Press,11,4
User_7116,Shoulder Press,14,4
User_7116,Lunges,10,4
User_7116,Deadlifts,8,2
User_7117,Plank,15,2
User_7117,Squats,12,5
User_7117,Plank,8,3
User_7117,Deadlifts,11,2
User_7117,Leg Press,11,3
User_7118,Shoulder Press,8,4
User_7118,Tricep Dips,14,4
User_7118,Shoulder Press,13,5
User_7118,Bench Press,10,3
User_7118,Shoulder Press,10,3
User_7119,Deadlifts,13,3
User_7119,Bicep Curls,8,2
User_7119,Tricep Dips,5,4
User_7119,Squats,6,5
User_7119,Push-Ups,15,3
User_7120,Squats,9,4
User_7120,Squats,5,4
User_7120,Plank,10,5
User_7120,Tricep Dips,7,2
User_7120,Squats,14,4
User_7121,Deadlifts,8,4
User_7121,Deadlifts,12,5
User_7121,Shoulder Press,14,4
User_7121,Bicep Curls,5,2
User_7121,Tricep Dips,14,5
User_7122,Bicep Curls,14,3
User_7122,Bench Press,15,3
User_7122,Lunges,8,2
User_7122,Tricep Dips,10,3
User_7122,Deadlifts,10,4
User_7123,Bicep Curls,14,5
User_7123,Bench Press,13,3
User_7123,Leg Press,9,5
User_7123,Push-Ups,8,5
User_7123,Plank,6,4
User_7124,Deadlifts,8,5
User_7124,Push-Ups,11,2
User_7124,Bench Press,10,4
User_7124,Push-Ups,9,5
User_7124,Lunges,12,3
User_7125,Lunges,12,3
User_7125,Lunges,10,3
User_7125,Deadlifts,6,2
User_7125,Deadlifts,5,4
User_7125,Plank,13,5
User_7126,Squats,7,4
User_7126,Tricep Dips,12,5
User_7126,Bicep Curls,14,5
User_7126,Leg Press,11,4
User_7126,Plank,6,2
User_7127,Bicep Curls,10,4
User_7127,Lunges,15,3
User_7127,Bicep Curls,15,3
User_7127,Plank,9,4
User_7127,Deadlifts,5,3
User_7128,Push-Ups,5,3
User_7128,Bench Press,8,3
User_7128,Lunges,6,4
User_7128,Push-Ups,14,4
User_7128,Plank,15,4
User_7129,Deadlifts,12,3
User_7129,Lunges,12,2
User_7129,Squats,6,4
User_7129,Shoulder Press,5,4
User_7129,Squats,6,4
User_7130,Shoulder Press,8,5
User_7130,Bicep Curls,11,2
User_7130,Squats,8,2
User_7130,Deadlifts,12,3
User_7130,Tricep Dips,5,5
User_7131,Deadlifts,14,2
User_7131,Leg Press,14,5
User_7131,Push-Ups,9,5
User_7131,Bench Press,8,4
User_7131,Leg Press,7,2
User_7132,Push-Ups,15,2
User_7132,Deadlifts,7,3
User_7132,Push-Ups,15,3
User_7132,Bench Press,10,2
User_7132,Plank,8,4
User_7133,Squats,12,2
User_7133,Lunges,14,4
User_7133,Tricep Dips,13,2
User_7133,Lunges,9,3
User_7133,Plank,12,2
User_7134,Squats,15,4
User_7134,Lunges,15,2
User_7134,Shoulder Press,7,3
User_7134,Lunges,7,5
User_7134,Deadlifts,6,5
User_7135,Squats,9,5
User_7135,Bench Press,8,3
User_7135,Deadlifts,10,2
User_7135,Deadlifts,8,3
User_7135,Squats,6,5
User_7136,Squats,5,4
User_7136,Shoulder Press,13,2
User_7136,Shoulder Press,10,2
User_7136,Lunges,5,5
User_7136,Deadlifts,7,5
User_7137,Leg Press,12,2
User_7137,Shoulder Press,14,2
User_7137,Push-Ups,7,3
User_7137,Bench Press,13,3
User_7137,Squats,10,2
User_7138,Tricep Dips,15,4
User_7138,Push-Ups,15,5
User_7138,Shoulder Press,15,5
User_7138,Leg Press,6,4
User_7138,Lunges,6,5
User_7139,Deadlifts,9,2
User_7139,Lunges,7,3
User_7139,Shoulder Press,7,5
User_7139,Push-Ups,13,5
User_7139,Push-Ups,14,3
User_7140,Squats,9,3
User_7140,Bench Press,10,3
User_7140,Lunges,11,3
User_7140,Push-Ups,5,5
User_7140,Shoulder Press,11,5
User_7141,Squats,13,3
User_7141,Plank,14,3
User_7141,Deadlifts,8,5
User_7141,Squats,13,3
User_7141,Plank,12,3
User_7142,Tricep Dips,11,3
User_7142,Bicep Curls,9,4
User_7142,Bicep Curls,8,5
User_7142,Bicep Curls,5,2
User_7142,Lunges,15,3
User_7143,Bicep Curls,9,5
User_7143,Squats,12,4
User_7143,Tricep Dips,8,3
User_7143,Tricep Dips,13,3
User_7143,Lunges,7,3
User_7144,Leg Press,13,4
User_7144,Tricep Dips,14,5
User_7144,Leg Press,14,3
User_7144,Plank,8,3
User_7144,Bicep Curls,6,5
User_7145,Lunges,14,2
User_7145,Push-Ups,9,3
User_7145,Bicep Curls,11,3
User_7145,Squats,9,3
User_7145,Leg Press,9,3
User_7146,Bicep Curls,9,4
User_7146,Leg Press,6,2
User_7146,Bench Press,13,5
User_7146,Push-Ups,12,4
User_7146,Push-Ups,8,5
User_7147,Lunges,5,5
User_7147,Push-Ups,12,5
User_7147,Shoulder Press,7,2
User_7147,Shoulder Press,13,5
User_7147,Lunges,15,4
User_7148,Tricep Dips,10,3
User_7148,Tricep Dips,5,5
User_7148,Bicep Curls,15,4
User_7148,Shoulder Press,6,3
User_7148,Plank,15,2
User_7149,Bicep Curls,6,4
User_7149,Bicep Curls,15,3
User_7149,Bench Press,14,2
User_7149,Leg Press,9,5
User_7149,Tricep Dips,12,4
User_7150,Plank,11,3
User_7150,Deadlifts,5,5
User_7150,Lunges,14,3
User_7150,Bicep Curls,6,4
User_7150,Push-Ups,15,5
User_7151,Push-Ups,14,2
User_7151,Lunges,9,5
User_7151,Squats,10,3
User_7151,Lunges,11,2
User_7151,Leg Press,10,2
User_7152,Bench Press,15,5
User_7152,Plank,5,4
User_7152,Deadlifts,8,3
User_7152,Deadlifts,10,2
User_7152,Shoulder Press,5,3
User_7153,Lunges,12,5
User_7153,Lunges,7,4
User_7153,Shoulder Press,15,3
User_7153,Bicep Curls,15,2
User_7153,Bench Press,6,4
User_7154,Bicep Curls,10,5
User_7154,Leg Press,13,2
User_7154,Squats,12,3
User_7154,Squats,14,2
User_7154,Deadlifts,5,4
User_7155,Squats,10,5
User_7155,Shoulder Press,8,3
User_7155,Bench Press,7,2
User_7155,Shoulder Press,10,4
User_7155,Deadlifts,10,5
User_7156,Bicep Curls,13,3
User_7156,Lunges,12,2
User_7156,Push-Ups,5,3
User_7156,Push-Ups,6,5
User_7156,Tricep Dips,8,5
User_7157,Leg Press,8,2
User_7157,Leg Press,9,3
User_7157,Bench Press,7,3
User_7157,Shoulder Press,12,3
User_7157,Deadlifts,14,4
User_7158,Lunges,5,5
User_7158,Leg Press,6,2
User_7158,Push-Ups,7,4
User_7158,Plank,8,5
User_7158,Squats,5,2
User_7159,Push-Ups,12,5
User_7159,Push-Ups,6,5
User_7159,Bench Press,6,3
User_7159,Lunges,15,3
User_7159,Plank,13,2
User_7160,Deadlifts,10,3
User_7160,Push-Ups,11,2
User_7160,Deadlifts,12,2
User_7160,Squats,14,4
User_7160,Tricep Dips,5,5
User_7161,Shoulder Press,11,5
User_7161,Push-Ups,8,2
User_7161,Shoulder Press,11,3
User_7161,Lunges,12,5
User_7161,Tricep Dips,11,2
User_7162,Lunges,7,4
User_7162,Lunges,12,4
User_7162,Plank,12,2
User_7162,Leg Press,9,4
User_7162,Bench Press,12,3
User_7163,Leg Press,12,4
User_7163,Leg Press,5,4
User_7163,Deadlifts,12,5
User_7163,Leg Press,15,5
User_7163,Push-Ups,5,3
User_7164,Leg Press,9,3
User_7164,Bench Press,12,3
User_7164,Deadlifts,15,4
User_7164,Deadlifts,7,5
User_7164,Bicep Curls,10,4
User_7165,Lunges,7,3
User_7165,Lunges,14,2
User_7165,Deadlifts,11,3
User_7165,Bicep Curls,10,2
User_7165,Push-Ups,13,2
User_7166,Squats,9,3
User_7166,Push-Ups,14,5
User_7166,Bicep Curls,5,2
User_7166,Squats,11,3
User_7166,Shoulder Press,5,5
User_7167,Bicep Curls,5,2
User_7167,Leg Press,14,4
User_7167,Plank,11,5
User_7167,Tricep Dips,5,5
User_7167,Plank,11,4
User_7168,Bicep Curls,5,4
User_7168,Bench Press,5,2
User_7168,Bicep Curls,9,2
User_7168,Lunges,12,3
User_7168,Deadlifts,11,5
User_7169,Tricep Dips,6,4
User_7169,Squats,9,5
User_7169,Bicep Curls,10,3
User_7169,Push-Ups,12,4
User_7169,Lunges,15,4
User_7170,Squats,10,2
User_7170,Lunges,13,5
User_7170,Push-Ups,9,4
User_7170,Squats,9,5
User_7170,Leg Press,13,4
User_7171,Deadlifts,12,2
User_7171,Bench Press,14,4
User_7171,Lunges,13,5
User_7171,Lunges,14,2
User_7171,Leg Press,5,4
User_7172,Push-Ups,12,3
User_7172,Squats,5,3
User_7172,Plank,13,5
User_7172,Squats,13,2
User_7172,Tricep Dips,5,4
User_7173,Squats,11,2
User_7173,Bench Press,14,4
User_7173,Bicep Curls,5,5
User_7173,Bicep Curls,10,2
User_7173,Bench Press,6,4
User_7174,Lunges,11,3
User_7174,Leg Press,10,4
User_7174,Push-Ups,15,4
User_7174,Squats,12,5
User_7174,Push-Ups,14,2
User_7175,Bench Press,13,3
User_7175,Squats,15,3
User_7175,Squats,8,2
User_7175,Lunges,12,2
User_7175,Bicep Curls,8,4
User_7176,Bicep Curls,9,2
User_7176,Tricep Dips,12,5
User_7176,Bench Press,11,4
User_7176,Bicep Curls,13,4
User_7176,Bench Press,14,3
User_7177,Bench Press,7,5
User_7177,Shoulder Press,12,2
User_7177,Bench Press,11,2
User_7177,Push-Ups,5,4
User_7177,Leg Press,6,4
User_7178,Bicep Curls,9,5
User_7178,Tricep Dips,5,2
User_7178,Bench Press,15,4
User_7178,Leg Press,11,4
User_7178,Plank,9,2
User_7179,Tricep Dips,10,5
User_7179,Tricep Dips,14,3
User_7179,Shoulder Press,11,4
User_7179,Bench Press,11,2
User_7179,Push-Ups,8,4
User_7180,Bench Press,7,3
User_7180,Bicep Curls,10,3
User_7180,Push-Ups,9,2
User_7180,Push-Ups,5,4
User_7180,Bench Press,11,2
User_7181,Bench Press,12,3
User_7181,Bicep Curls,6,2
User_7181,Plank,11,5
User_7181,Bench Press,11,2
User_7181,Tricep Dips,10,4
User_7182,Bench Press,7,2
